2019,2020,2021,prediction_mean,State/Province_x,City_State,Count,City,Longitude,Latitude,POPESTIMATE,POPEST_MALE,POPEST_FEMALE,UNDER5_TOTAL,UNDER5_MALE,UNDER5_FEMALE,AGE513_TOTAL,AGE513_MALE,AGE513_FEMALE,AGE1417_TOTAL,AGE1417_MALE,AGE1417_FEMALE,AGE1824_TOTAL,AGE1824_MALE,AGE1824_FEMALE,AGE16PLUS_TOTAL,AGE16PLUS_MALE,AGE16PLUS_FEMALE,AGE18PLUS_TOTAL,AGE18PLUS_MALE,AGE18PLUS_FEMALE,AGE1544_TOTAL,AGE1544_MALE,AGE1544_FEMALE,AGE2544_TOTAL,AGE2544_MALE,AGE2544_FEMALE,AGE4564_TOTAL,AGE4564_MALE,AGE4564_FEMALE,AGE65PLUS_TOTAL,AGE65PLUS_MALE,AGE65PLUS_FEMALE,AGE04_TOTAL,AGE04_MALE,AGE04_FEMALE,AGE59_TOTAL,AGE59_MALE,AGE59_FEMALE,AGE1014_TOTAL,AGE1014_MALE,AGE1014_FEMALE,AGE1519_TOTAL,AGE1519_MALE,AGE1519_FEMALE,AGE2024_TOTAL,AGE2024_MALE,AGE2024_FEMALE,AGE2529_TOTAL,AGE2529_MALE,AGE2529_FEMALE,AGE3034_TOTAL,AGE3034_MALE,AGE3034_FEMALE,AGE3539_TOTAL,AGE3539_MALE,AGE3539_FEMALE,AGE4044_TOTAL,AGE4044_MALE,AGE4044_FEMALE,AGE4549_TOTAL,AGE4549_MALE,AGE4549_FEMALE,AGE5054_TOTAL,AGE5054_MALE,AGE5054_FEMALE,AGE5559_TOTAL,AGE5559_MALE,AGE5559_FEMALE,AGE6064_TOTAL,AGE6064_MALE,AGE6064_FEMALE,AGE6569_TOTAL,AGE6569_MALE,AGE6569_FEMALE,AGE7074_TOTAL,AGE7074_MALE,AGE7074_FEMALE,AGE7579_TOTAL,AGE7579_MALE,AGE7579_FEMALE,AGE8084_TOTAL,AGE8084_MALE,AGE8084_FEMALE,AGE85PLUS_TOTAL,AGE85PLUS_MALE,AGE85PLUS_FEMALE,MEDIAN_AGE_TOTAL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE
43996,47167,50616,0.90626333,UT,"Provo-Orem, UT",4,Provo-Orem,-111.7,40.3,697141,353946,343195,59870,30630,29240,113416,58536,54880,51542,26582,24960,114010,57398,56612,497659,251195,246464,472313,238198,234115,344220,175808,168412,191945,98749,93196,111031,56324,54707,55327,25727,29600,59870,30630,29240,62130,32003,30127,64563,33454,31109,66583,33337,33246,85692,43722,41970,58845,30759,28086,45136,23030,22106,43316,22089,21227,44648,22871,21777,35110,17928,17182,28693,14664,14029,24423,12415,12008,22805,11317,11488,18796,9099,9697,15089,7092,7997,10052,4612,5440,6185,2785,3400,5205,2139,3066,25.7,25.5,25.9
50274,53005,56884,0.910390175,WI,"Racine, WI",2,Racine,-87.85,42.7,196896,98346,98550,11420,5866,5554,22850,11750,11100,10680,5411,5269,16282,8679,7603,157247,78011,79236,151946,75319,76627,72456,37198,35258,48202,24496,23706,53072,26474,26598,34390,15670,18720,11420,5866,5554,12342,6329,6013,13216,6809,6407,12406,6386,6020,11848,6316,5532,11803,6137,5666,11741,5954,5787,12475,6270,6205,12183,6135,6048,11342,5799,5543,12990,6428,6562,14566,7272,7294,14174,6975,7199,11811,5754,6057,9411,4510,4901,5877,2578,3299,3759,1601,2158,3532,1227,2305,40.5,39.3,41.6
58285,61724,66428,0.8888782,NC,"Raleigh-Cary, NC",44,Raleigh-Cary,-78.79,35.7,1448411,709589,738822,83113,42495,40618,172764,88027,84737,82677,42216,40461,127024,63605,63419,1150644,557615,593029,1109857,536851,573006,605939,299544,306395,417290,204524,212766,377464,186017,191447,188079,82705,105374,83113,42495,40618,92582,47048,45534,101234,51780,49454,100520,51247,49273,88129,43773,44356,99252,48807,50445,105993,51830,54163,106198,52126,54072,105847,51761,54086,102010,50551,51459,102025,50746,51279,92440,45538,46902,80989,39182,41807,65937,30397,35540,52913,23592,29321,33081,14834,18247,19078,7931,11147,17070,5951,11119,37.5,36.7,38.3
50657,55045,57970,0.890290915,PA,"Reading, PA",1,Reading,-75.86,40.31,429342,213045,216297,23623,12151,11472,48287,24765,23522,23375,12041,11334,39932,20063,19869,345804,170101,175703,334057,164088,169969,162781,82271,80510,105316,53227,52089,112705,56235,56470,76104,34563,41541,23623,12151,11472,25966,13229,12737,28163,14596,13567,30102,15212,14890,27363,13832,13531,26203,13507,12696,27464,13940,13524,26339,13165,13174,25310,12615,12695,24827,12354,12473,28169,14029,14140,30624,15241,15383,29085,14611,14474,24261,11839,12422,20748,9859,10889,13188,5910,7278,8481,3607,4874,9426,3348,6078,39.9,38.8,41
46113,51514,54972,0.81999985,CA,"Redding, CA",10,Redding,-122.42,40.57,182139,89998,92141,10024,5156,4868,20460,10535,9925,9125,4692,4433,13591,7070,6521,147043,71930,75113,142530,69615,72915,66088,33643,32445,45696,23075,22621,44926,21815,23111,38317,17655,20662,10024,5156,4868,11241,5799,5442,11543,5930,5613,10708,5501,5207,9684,5067,4617,10890,5561,5329,12184,6084,6100,11940,5996,5944,10682,5434,5248,9203,4600,4603,10536,5120,5416,12109,5822,6287,13078,6273,6805,12238,5854,6384,10794,5088,5706,7123,3305,3818,4463,1996,2467,3699,1412,2287,41.2,39.9,42.7
62103,65705,71489,0.866361665,NV,"Reno, NV",27,Reno,-119.74,39.42,497535,252417,245118,26928,13761,13167,53479,27523,25956,24654,12614,12040,42416,21824,20592,404538,204692,199846,392474,198519,193955,200783,103662,97121,140104,72487,67617,123797,62891,60906,86157,41317,44840,26928,13761,13167,29322,15082,14240,30548,15704,14844,29478,15201,14277,31201,15974,15227,36613,18922,17691,38357,19970,18387,34610,18013,16597,30524,15582,14942,28213,14434,13779,31073,16062,15011,31905,16032,15873,32606,16363,16243,29504,14237,15267,25097,12300,12797,15918,7784,8134,8964,4284,4680,6674,2712,3962,38.8,38.2,39.4
58865,61885,65834,0.91321512,VA,"Richmond, VA",36,Richmond,-77.43,37.54,1324062,642271,681791,74278,37994,36284,142462,73207,69255,66595,33984,32611,112648,55812,56836,1073867,514067,559800,1040727,497086,543641,531367,262955,268412,369002,181729,187273,341378,164111,177267,217699,95434,122265,74278,37994,36284,78039,40181,37858,81301,41596,39705,82797,41838,40959,79568,39388,40180,92946,45696,47250,98127,47908,50219,92908,46163,46745,85021,41962,43059,78595,38378,40217,86132,41994,44138,89921,43026,46895,86730,40713,46017,74336,34185,40151,61449,27905,33544,38301,16898,21403,22768,9274,13494,20845,7172,13673,39,37.9,40.2
42326,46658,50384,0.90626333,CA,"Riverside-San Bernardino-Ontario, CA",43,Riverside-San Bernardino-Ontario,-117.67,34.09,4653105,2333233,2319872,289904,148335,141569,601441,307692,293749,283734,145415,138319,445629,229105,216524,3617440,1803267,1814173,3478026,1731791,1746235,1961755,1002725,959030,1305309,665577,639732,1096725,547759,548966,630363,289350,341013,289904,148335,141569,324203,165258,158945,350155,179806,170349,338373,173867,164506,318073,163281,154792,336300,172025,164275,341859,174401,167458,324540,166346,158194,302610,152805,149805,280198,139711,140487,282402,142294,140108,276033,137953,138080,258092,127801,130291,211938,101557,110381,170470,79762,90708,113259,51580,61679,71230,31257,39973,63466,25194,38272,35.4,34.7,36.2
46975,50394,53939,0.8228005,VA,"Roanoke, VA",6,Roanoke,-79.97,37.23,314496,152924,161572,15872,8117,7755,32211,16458,15753,15414,7940,7474,24882,12298,12584,258595,124296,134299,250999,120409,130590,111975,55577,56398,75637,37388,38249,84612,41600,43012,65868,29123,36745,15872,8117,7755,17318,8858,8460,18851,9649,9202,18702,9471,9231,17636,8718,8918,19060,9432,9628,19559,9558,10001,18829,9437,9392,18189,8961,9228,18515,9149,9366,20958,10422,10536,22521,11014,11507,22618,11015,11603,21032,10014,11018,18606,8463,10143,11907,5392,6515,7394,3019,4375,6929,2235,4694,43.1,41.7,44.4
55431,59428,63052,0.867928865,MN,"Rochester, MN",7,Rochester,-92.46,44.02,227151,112244,114907,14109,7203,6906,27997,14354,13643,12984,6616,6368,17116,8475,8641,178472,87346,91126,172061,84071,87990,87566,43544,44022,60790,30150,30640,55159,27594,27565,38996,17852,21144,14109,7203,6906,15231,7771,7460,16090,8280,7810,14414,7386,7028,12362,6008,6354,15064,7143,7921,15040,7472,7568,15992,8039,7953,14694,7496,7198,12542,6412,6130,13028,6620,6408,14447,7148,7299,15142,7414,7728,12505,6179,6326,9912,4646,5266,6756,3065,3691,4749,2036,2713,5074,1926,3148,38.5,38,39
51735,55794,58500,0.909252285,NY,"Rochester, NY",8,Rochester,-77.69,43.13,1084973,530626,554347,55614,28266,27348,111669,57029,54640,52627,26804,25823,103735,51866,51869,891366,431960,459406,865063,418527,446536,415951,207863,208088,272871,135950,136921,283225,138193,145032,205232,92518,112714,55614,28266,27348,60554,30787,29767,64397,32999,31398,71570,36339,35231,71510,35574,35936,69714,35086,34628,72628,36397,36231,68641,33994,34647,61888,30473,31415,57803,28157,29646,70153,34457,35696,77250,37519,39731,78019,38060,39959,66996,32307,34689,55753,26182,29571,36514,16399,20115,22455,9490,12965,23514,8140,15374,40.6,39.4,41.8
44225,47650,51140,0.86690553,IL,"Rockford, IL",6,Rockford,-89.03,42.24,336278,165600,170678,20104,10262,9842,39880,20547,19333,19189,9846,9343,28025,14283,13742,266659,129872,136787,257105,124945,132160,124081,61744,62337,81726,40102,41624,86730,43081,43649,60624,27479,33145,20104,10262,9842,21533,11055,10478,23206,11979,11227,22168,11451,10717,20187,10191,9996,20889,10302,10587,20618,10033,10585,20281,9938,10343,19938,9829,10109,19799,9880,9919,21785,10884,10901,22671,11238,11433,22475,11079,11396,19706,9488,10218,16234,7595,8639,11043,5078,5965,6924,2964,3960,6717,2354,4363,39.8,38.8,40.8
39008,41411,44803,0.85193793,GA,"Rome, GA",2,Rome,-85.16,34.25,98771,48259,50512,5605,2965,2640,11367,5826,5541,5545,2884,2661,9945,4638,5307,78949,37986,40963,76254,36584,39670,38839,19131,19708,24783,12345,12438,24691,12188,12503,16835,7413,9422,5605,2965,2640,6090,3100,2990,6711,3462,3249,7377,3592,3785,6679,3194,3485,6265,3137,3128,6593,3331,3262,6012,2920,3092,5913,2957,2956,5924,3020,2904,6291,3112,3179,6332,3054,3278,6144,3002,3142,5463,2569,2894,4560,2069,2491,3033,1370,1663,2069,804,1265,1710,601,1109,38.4,37.3,39.4
57151,62166,65972,0.91321512,CA,"Sacramento-Roseville-Folsom, CA",100,Sacramento-Roseville-Folsom,-121.11,38.65,2411428,1187091,1224337,135779,69716,66063,276993,141546,135447,129922,66463,63459,215274,107560,107714,1932782,942004,990778,1868734,909366,959368,984013,494362,489651,671963,337397,334566,592461,290349,302112,389036,174060,214976,135779,69716,66063,150331,76599,73732,159808,82005,77803,158580,80354,78226,153470,76611,76859,162650,81745,80905,176824,88866,87958,172865,86844,86021,159624,79942,79682,144166,71596,72570,149101,73734,75367,150514,73598,76916,148680,71421,77259,128646,59986,68660,107558,49577,57981,68050,30218,37832,42809,18276,24533,41973,16003,25970,38.1,37.2,39.1
42114,46419,49274,0.894352185,MI,"Saginaw, MI",2,Saginaw,-83.97,43.48,189591,92761,96830,10735,5546,5189,20394,10476,9918,9787,5097,4690,17380,8635,8745,153620,74244,79376,148675,71642,77033,70108,35280,34828,45361,22776,22585,48221,23503,24718,37713,16728,20985,10735,5546,5189,11255,5785,5470,11559,5919,5640,12722,6501,6221,12025,6003,6022,12274,6217,6057,11868,5889,5979,10499,5309,5190,10720,5361,5359,10377,5035,5342,11709,5773,5936,12819,6333,6486,13316,6362,6954,12047,5596,6451,10328,4824,5504,6703,2968,3735,4373,1898,2475,4262,1442,2820,40.9,39.2,42.4
42732,45178,47162,0.931236735,UT,"St George, UT",5,St. George,-113.6,37.13,191226,95370,95856,11417,5913,5504,24224,12552,11672,12066,6301,5765,17213,8737,8476,149486,73731,75755,143519,70604,72915,71086,35991,35095,44872,22547,22325,39232,18949,20283,42202,20371,21831,11417,5913,5504,12735,6535,6200,14554,7611,6943,13997,7239,6758,12217,6205,6012,11176,5699,5477,10520,5185,5335,11488,5685,5803,11688,5978,5710,9690,4890,4800,9198,4612,4586,9223,4354,4869,11121,5093,6028,12187,5721,6466,11905,5800,6105,8424,4061,4363,5398,2677,2721,4288,2112,2176,39,38.1,39.9
47024,50582,53655,0.89779128,KS,"Topeka, KS",5,Topeka,-95.73,39.05,232670,114493,118177,13409,6947,6462,27447,14018,13429,13288,6904,6384,19146,9723,9423,185199,90131,95068,178526,86624,91902,84822,42512,42310,55704,27584,28120,58609,28783,29826,45067,20534,24533,13409,6947,6462,14856,7516,7340,15907,8201,7706,15579,8158,7421,13539,6770,6769,13525,6764,6761,13530,6643,6887,14459,7042,7417,14190,7135,7055,12727,6323,6404,13775,6835,6940,15803,7725,8078,16304,7900,8404,14860,7059,7801,12276,5854,6422,7818,3600,4218,5120,2190,2930,4993,1831,3162,40.5,39.5,41.6
44540,48377,52971,0.879763365,OR,"Salem, OR",13,Salem,-123.04,44.94,436283,218166,218117,25677,13017,12660,52650,26860,25790,24681,12755,11926,41697,21359,20338,345353,171761,173592,333275,165534,167741,177544,91337,86207,117466,60479,56987,101163,50644,50519,72949,33052,39897,25677,13017,12660,28463,14467,13996,30487,15649,14838,30173,15506,14667,29905,15352,14553,30003,15591,14412,30175,15448,14727,29228,15006,14222,28060,14434,13626,25005,12737,12268,25446,12965,12481,25010,12540,12470,25702,12402,13300,24125,11260,12865,20240,9423,10817,13255,5969,7286,8072,3580,4492,7257,2820,4437,37.3,36.4,38.3
56313,61105,63449,0.867928865,CA,"Salinas, CA",12,Salinas,-121.65,36.66,437325,223390,213935,28767,14534,14233,58104,29700,28404,26365,13508,12857,42362,21638,20724,337018,172265,164753,324089,165648,158441,180690,94824,85866,118828,63184,55644,99562,51481,48081,63337,29345,33992,28767,14534,14233,31596,16109,15487,33373,17097,16276,32611,16533,16078,29251,15107,14144,29487,15246,14241,30533,16349,14184,30208,16177,14031,28600,15412,13188,25811,13802,12009,25453,13465,11988,24293,12437,11856,24005,11777,12228,20897,10230,10667,17192,8200,8992,10875,5060,5815,6812,3053,3759,7561,2802,4759,35.5,35.2,35.8
50308,52544,55698,0.88730505,MDDE,"Salisbury, MD-DE",2,Salisbury,-75.57,38.41,429223,208851,220372,21201,10855,10346,40873,20858,20015,18781,9500,9281,37573,18612,18961,357621,172323,185298,348368,167638,180730,140374,70415,69959,88844,44761,44083,111916,53406,58510,110035,50859,59176,21201,10855,10346,22161,11138,11023,23536,12178,11358,25310,12573,12737,26220,13081,13139,22749,11681,11068,22325,11098,11227,22305,11228,11077,21465,10754,10711,20782,10193,10589,24744,12130,12614,30742,14555,16187,35648,16528,19120,36706,17077,19629,32011,15246,16765,20359,9662,10697,11700,5361,6339,9259,3513,5746,46.8,44.9,48.6
52389,56176,60187,0.881217075,TX,"San Angelo, TX",4,San Angelo,-100.48,31.45,122344,61223,61121,7700,3966,3734,14985,7645,7340,6650,3376,3274,13900,7358,6542,96281,47890,48391,93009,46236,46773,52221,27072,25149,33409,17218,16191,25982,12651,13331,19718,9009,10709,7700,3966,3734,8252,4180,4072,8471,4345,4126,9414,4861,4553,9398,4993,4405,8657,4493,4164,8947,4612,4335,8625,4473,4152,7180,3640,3540,5905,2946,2959,6271,3128,3143,6781,3236,3545,7025,3341,3684,6397,3073,3324,5287,2502,2785,3473,1579,1894,2334,996,1338,2227,859,1368,35.2,34.1,36.4
48819,50214,53648,0.89779128,TX,"San Antonio-New Braunfels, TX",84,"San Antonio-New Braunfels,",-98.13,29.69,2601788,1293174,1308614,163746,83306,80440,328564,167759,160805,150146,76216,73930,252039,129996,122043,2033819,1003642,1030177,1959332,965893,993439,1113461,567886,545575,749454,381108,368346,605866,297558,308308,351973,157231,194742,163746,83306,80440,180054,91695,88359,186688,95498,91190,185412,95098,90314,178595,91680,86915,188994,96554,92440,194168,98888,95280,191267,97425,93842,175025,88241,86784,160238,79437,80801,153947,76351,77596,151058,74180,76878,140623,67590,73033,119783,55814,63969,97993,45211,52782,61767,27531,34236,37905,16068,21837,34525,12607,21918,35.6,34.7,36.6
62533,67830,72637,0.907478915,CA,"San Diego-Chula Vista-Carlsbad, CA",151,San Diego-Chula Vista-Carlsbad,-117.27,33.09,3286069,1664962,1621107,187088,95890,91198,353472,181445,172027,157811,80788,77023,321420,176272,145148,2665774,1346826,1318948,2587698,1306839,1280859,1431264,753201,678063,992264,516670,475594,784913,392537,392376,489101,221360,267741,187088,95890,91198,196916,101047,95869,196787,100927,95860,206115,107561,98554,232885,128970,103915,256965,135266,121699,270777,140563,130214,246724,128847,117877,217798,111994,105804,197106,99587,97519,199970,100566,99404,198022,98749,99273,189815,93635,96180,161608,77100,84508,132000,61587,70413,84977,38443,46534,54017,23070,30947,56499,21160,35339,36.9,35.8,38.1
101569,110342,123711,0.76446259,CA,"San Francisco-Oakland-Berkeley, CA",116,San Francisco-Oakland-Berkeley,-122.27,37.87,4623264,2300643,2322621,234287,119748,114539,453432,232200,221232,212739,108776,103963,342603,171803,170800,3828773,1894000,1934773,3722806,1839919,1882887,1892776,962024,930752,1391247,709061,682186,1216246,612048,604198,772710,347007,425703,234287,119748,114539,247162,126557,120605,260083,133259,126824,259430,131431,127999,242099,121532,120567,317687,161590,156097,378289,193371,184918,365308,187080,178228,329963,167020,162943,308972,156086,152886,315639,160688,154951,306510,154249,152261,285125,141025,144100,246709,117905,128804,207731,95717,112014,135337,60379,74958,88250,37882,50368,94683,35124,59559,40.1,39.3,40.9
59806,63652,66617,0.8888782,CA,"San Luis Obispo-Paso Robles, CA",15,San Luis Obispo-Paso Robles,-120.66,35.62,283159,143889,139270,12240,6228,6012,25181,12912,12269,12046,6195,5851,41828,22428,19400,239738,121647,118091,233692,118554,115138,115961,61707,54254,65093,34641,30452,66153,33265,32888,60618,28220,32398,12240,6228,6012,13616,6935,6681,14571,7534,7037,22148,11427,10721,28720,15639,13081,15751,8319,7432,16032,8608,7424,16902,8898,8004,16408,8816,7592,14234,7594,6640,15420,8082,7338,16995,8379,8616,19504,9210,10294,19699,9265,10434,17325,8405,8920,10824,5146,5678,6392,2914,3478,6378,2490,3888,40.5,39.1,42
